national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
0,5.0570130462069445,0,8,8,9,0,1,1,1,0,0,0,0.5381718699563287,0.5187420004183982,0,0,0,0,1,0,1
0,9.492373122128399,1,5,6,7,0,3,7,10,0,0,0,0.870152537557432,0.85269067194679,0,0,0,0,1,0,1
23,8.0,10,41,77,117,8,52,99,136,18,0,0,0.9823877656314551,0.9367143594201862,0,0,0,0,1,0,1
2,6.128791529268285,1,21,34,39,5,11,21,34,0,0,0,0.6862000486056898,0.8027780454796742,0,0,0,0,1,0,1
0,8.0,0,5,5,5,0,3,8,11,0,0,0,0.9033758900767996,0.8945011867690662,0,0,0,0,1,0,1
0,10.598366319211305,0,3,5,7,1,2,4,6,0,0,0,0.8690571788276042,0.8530735156354913,0,0,0,0,1,0,1
26,8.22039214192121,19,734,1003,1303,98,314,687,817,117,0,0,0.026998037385348284,0.039670585545817816,31,0,0,0,1,0,1
0,8.332569678198587,1,3,3,3,0,0,1,1,0,0,0,0.7253412557221104,0.7228355283085999,0,0,0,0,1,0,1
0,10.27398420334084,1,0,0,2,0,0,2,2,0,0,0,0.8804105528830706,0.8849308688162538,0,0,0,0,1,0,1
0,11.793174371160195,0,3,6,9,1,2,4,7,0,0,0,0.8272388970093931,0.7993071532977913,0,0,0,0,1,0,1
0,9.082297697261868,1,0,1,2,0,0,2,2,0,0,0,0.9221195805958347,0.9321195805958347,0,0,0,0,1,0,1
0,8.0,2,32,46,55,8,15,30,47,0,0,0,-0.7172239740246624,-0.7467176549367167,0,0,0,0,1,0,1
0,9.94172665132834,1,0,0,1,0,0,2,2,0,0,0,0.8838812983894756,0.8906762642125343,0,0,0,0,1,0,1
12,2.0,0,5,15,25,9,29,46,56,3,0,0,0.9454962050581172,0.966551763955352,0,0,0,0,1,0,1
0,10.33008824031602,0,5,8,10,0,2,4,6,0,0,0,0.6997663533027534,0.6664265297833856,0,0,0,0,1,0,1
5,2.310366483118843,0,12,25,25,1,5,10,19,3,0,0,0.10655497246782641,0.5227602087620484,0,0,0,0,1,0,1
13,8.0,0,2217,2223,2226,7,27,50,70,6,0,0,0.9169776000601726,0.874196939185375,2,0,0,0,1,0,1
0,4.521110867014035,0,11,11,11,0,1,3,5,0,0,0,0.4361481156018713,0.4029555213819649,0,0,0,0,1,0,1
14,8.0,6,39,68,106,9,47,89,121,11,0,0,0.9853585814344009,0.9575100700408063,0,0,0,0,1,0,1
-2,8.0,0,24,39,48,4,8,21,35,3,0,0,0.8437936518105118,0.8137936518105118,2,0,0,0,1,0,1
3,8.0,0,12,26,33,5,10,24,43,4,0,0,0.8867236664617265,0.8628670173281332,1,0,0,0,1,0,1
0,8.959992957405499,0,1,1,2,0,1,2,2,0,0,0,0.9264002464908075,0.9364002464908076,0,0,0,0,1,0,1
6,4.46758679785562,0,12,25,35,7,20,36,47,4,0,0,0.8995218174119606,0.8871838834226825,1,0,0,0,1,0,1
6,8.0,0,509,659,801,44,146,378,498,79,0,0,-44.42508718306888,-44.42508718306888,26,0,0,0,1,0,1
4,2.501148635490087,0,12,24,24,0,4,9,16,2,0,0,0.11178535900064229,0.5066819818065345,0,0,0,1,1,0,1
0,10.368159312459946,1,4,6,8,0,3,6,9,0,0,0,0.852636813750801,0.8307960171885014,0,0,0,0,1,0,1
0,4.308131376680791,0,9,10,11,0,1,1,1,0,0,0,0.3231193664124765,0.25388493827346986,0,0,0,0,1,0,1
-309,10.636127306281407,230,2471,3586,5064,513,1743,2531,3327,298,0,0,0.3229255950194724,0.47450291513065324,347,0,0,0,1,0,1
0,8.295714526281564,0,2,3,4,1,2,3,3,0,0,0,0.9496499915801453,0.9566928463173296,0,0,0,0,1,0,1
-51,8.0,1,400,493,568,23,93,192,362,48,0,0,-92.22558083007496,-92.22761784095096,52,0,0,0,1,0,1
11,4.1007429238877915,0,5,15,24,8,24,40,55,4,0,0,0.979496285380561,0.9724938089676017,0,0,0,0,1,0,1
0,8.0,0,2,3,4,0,2,3,3,0,0,0,0.905086662764446,0.8935135659933355,0,0,0,0,1,0,1
1,4.253418295101241,0,17,31,35,1,5,13,23,3,0,0,0.32665449825364684,0.5901367318040496,1,0,0,0,1,0,1
0,7.624933632381532,0,6,7,7,0,4,9,12,0,0,0,0.8474907085334147,0.8656206861047997,0,0,0,0,1,0,1
0,8.0,0,2,3,5,0,3,3,4,1,0,0,0.7158611612365321,0.6305316362878406,0,0,0,0,1,0,1
-1,3.6953344854511787,0,17,22,24,0,1,5,9,1,0,0,0.28931235087538165,0.2449634658268856,1,0,0,0,1,0,1
2,5.199107488463628,0,7,13,14,0,3,6,10,2,0,0,0.390574440474575,0.5426547665128484,0,0,0,1,1,0,1
0,8.0,0,32,49,72,8,26,51,70,2,0,0,0.8971518771922722,0.884490769536673,1,0,0,0,1,0,1
50,8.0,0,514,687,861,55,167,468,533,89,0,0,0.11228572254995617,0.11228572254995617,2,0,0,0,1,0,1
0,8.055507231282935,0,1,2,3,0,1,2,2,0,0,0,0.9580572469050973,0.9680572469050973,0,0,0,0,1,0,1
1,6.23332397293156,0,5,9,11,0,3,5,7,2,0,0,0.49744347720292786,0.5564443196390875,0,0,0,1,1,0,1
0,9.384056625317237,0,6,9,11,0,2,3,5,0,0,0,0.631652077022841,0.5964201902734756,0,0,0,0,1,0,1
0,7.69073564283988,0,2,3,4,0,1,2,2,0,0,0,0.9156721088070495,0.9225794652354483,0,0,0,0,1,0,1
0,8.0,0,2,3,4,0,2,3,3,0,0,0,0.8639371641218331,0.8361981928839817,0,0,0,0,1,0,1
0,9.973606275732555,1,0,0,1,0,0,2,2,0,0,0,0.8901319686213373,0.8998680313786628,0,0,0,0,1,0,1
1,8.0,0,34,49,76,10,33,60,81,0,0,0,0.9841167514621365,0.9752918786553413,0,0,0,0,1,0,1
4,6.3070830139832825,1,20,31,40,8,18,32,46,1,0,0,0.9756430566200557,0.9541076415501393,0,0,0,0,1,0,1
-2,9.258376930255324,0,17,30,37,2,5,14,24,3,0,0,0.7857297116281915,0.7557297116281916,2,0,0,0,1,0,1
0,10.988749152087516,1,1,3,5,0,1,3,4,0,0,0,0.8553937796769369,0.8456187966351867,0,0,0,0,1,0,1
0,8.0,0,3,3,5,0,3,4,5,1,0,0,0.7531538828388169,0.6830804712728784,0,0,0,0,1,0,1
28,8.0,13,41,81,122,6,53,102,142,23,0,0,0.9693947375304954,0.910909775026139,0,0,0,0,1,0,1
1,8.0,0,32,47,69,10,28,53,72,0,0,0,0.9809057063396948,0.967264265849237,0,0,0,0,1,0,1
-317,10.628769245926852,234,2283,3343,4767,493,1695,2384,3169,271,0,0,0.6579757673739606,0.7885615377036574,345,0,0,0,1,0,1
17,8.0,5,20,44,65,7,30,60,90,12,0,0,0.9682533947609405,0.9317466052390594,0,0,0,0,1,0,1
4,2.078133916448351,0,13,26,26,1,5,10,18,3,0,0,0.06924584677972156,0.503125356657934,0,0,0,0,1,0,1
0,8.0,0,3,4,5,0,3,5,6,1,0,0,0.7654418477682913,0.7003953309462285,0,0,0,0,1,0,1
0,7.1545169027715545,0,3,6,7,0,3,3,5,2,0,0,0.5926334132863942,0.568726892036954,0,0,0,1,1,0,1
-3,8.0,0,23,40,49,3,6,19,32,4,0,0,0.7759218111734789,0.7462334854457673,3,0,0,0,1,0,1
0,9.753838869484468,1,0,0,1,0,0,2,2,0,0,0,0.8641530812958691,0.8606142191175149,0,0,0,0,1,0,1
2,5.115053532869394,0,9,15,15,0,4,9,14,1,0,0,0.4961074946017151,0.7024784796365106,0,0,0,0,1,0,1
0,10.546568941026308,1,4,6,8,0,3,6,9,0,0,0,0.8490686211794738,0.8263357764743423,0,0,0,0,1,0,1
-485,11.874851356131776,339,3357,4902,6982,724,2473,3466,4608,390,0,0,-2.6227596446123878,-2.39995569163481,510,0,0,0,1,0,1
13,8.0,5,39,67,104,9,47,88,119,10,0,0,0.9857931996307506,0.9605523974152547,0,0,0,0,1,0,1
0,8.0,0,3,3,4,0,2,4,5,0,0,0,0.9416390565285033,0.9455187420380045,0,0,0,0,1,0,1
2,6.331926238559813,0,9,17,19,1,4,7,13,1,0,0,0.3892263941305458,0.6256258609182346,0,0,0,0,1,0,1
5,2.007632546706251,0,12,25,25,1,5,10,18,3,0,0,0.061144882005937706,0.5005597200917917,0,0,0,0,1,0,1
0,9.755632736714364,1,0,0,1,0,0,2,3,0,0,0,0.8912218363164282,0.8987781636835719,0,0,0,0,1,0,1
-432,11.47134677125342,303,3000,4384,6249,649,2218,3109,4130,348,0,0,0.5560816535933224,0.7556840929403941,455,0,0,0,1,0,1
2,6.915325777761111,0,5,7,9,1,8,16,20,0,0,0,0.9162701133335833,0.9080779037039814,0,0,0,0,1,0,1
0,6.244190030554547,0,8,8,8,0,2,6,8,0,0,0,0.6658920040739396,0.6441866042776366,0,0,0,0,1,0,1
3,3.177831126807475,0,15,28,30,1,5,11,20,3,0,0,0.19937668333888459,0.547113245072299,0,0,0,0,1,0,1
10,4.830631361386379,0,5,15,24,8,22,38,54,4,0,0,0.9758468431930681,0.9664114053217802,0,0,0,0,1,0,1
0,3.9670035172471527,0,10,11,11,0,0,0,0,0,0,0,0.3819371708054252,0.35160720597789674,0,0,0,0,1,0,1
0,8.236859063610385,1,5,5,5,0,3,8,10,0,0,0,0.898815704681948,0.891184295318052,0,0,0,0,1,0,1
24,8.0,0,3357,3359,3360,9,39,69,94,7,0,0,0.9994246957418675,0.9491370436128013,0,0,0,0,1,0,1
0,3.653457073180917,0,11,11,12,0,0,0,0,0,0,0,0.259834183740822,0.19605537479764767,0,0,0,0,1,0,1
0,8.0,0,5,5,5,0,3,7,10,0,0,0,0.9103326143074965,0.903776819076662,0,0,0,0,1,0,1
0,9.374297904401207,1,5,6,7,0,3,7,10,0,0,0,0.8725140419119759,0.8556425523899699,0,0,0,0,1,0,1
0,3.47648016080936,0,11,12,12,0,0,0,0,0,0,0,0.24272641554490482,0.18042241420482685,0,0,0,0,1,0,1
0,9.415363926495118,0,2,4,6,0,3,3,4,1,0,0,0.7295377374273292,0.6543066061409937,0,0,0,0,1,0,1
49,8.0,0,499,665,832,53,160,450,512,86,0,0,0.13555348935191486,0.13136111339257728,2,0,0,0,1,0,1
0,2.6421639443025153,0,13,13,13,0,0,0,0,0,0,0,0.19204349868336057,0.14846513812638573,0,0,0,0,1,0,1
0,3.3650695009413125,0,17,20,22,1,3,6,9,0,0,0,0.2979350776364903,0.25248530930629465,0,0,0,0,1,0,1
0,7.094871379317373,0,3,4,5,0,1,2,2,0,0,0,0.830264897702157,0.8312136114953307,0,0,0,0,1,0,1
10,5.2954677916212045,0,5,16,23,8,21,37,53,4,0,0,0.973522661041894,0.9625377684031566,0,0,0,0,1,0,1
12,8.0,5,39,66,103,10,46,87,117,9,0,0,0.986092404123111,0.9626468288617774,0,0,0,0,1,0,1
-5,8.0,2,69,90,106,9,23,46,79,5,0,0,-9.87545646546755,-9.902201852143918,6,0,0,0,1,0,1
-1,6.535433595209749,0,21,37,44,2,5,16,28,4,0,0,0.5966929754331537,0.6814173438083899,3,0,0,0,1,0,1
0,5.743211220562593,0,6,7,8,0,1,1,1,0,0,0,0.6365269416139716,0.6239590538195975,0,0,0,0,1,0,1
-47,8.0,3,394,487,564,23,96,196,366,49,0,0,-90.31953077160861,-90.32474009501033,51,0,0,0,1,0,1
0,9.184262771749937,1,0,1,2,0,1,2,2,0,0,0,0.8043475910337434,0.76948204347999,0,0,0,0,1,0,1
0,8.0,0,2,3,4,0,2,3,3,1,0,0,0.7087634346576981,0.6200633554160795,0,0,0,0,1,0,1
11,3.97516074240942,0,5,15,24,9,25,41,55,4,0,0,0.9801241962879529,0.9735403271465881,0,0,0,0,1,0,1
0,10.010928170846054,1,0,0,1,0,0,2,2,0,0,0,0.8896175140203881,0.8993989506034671,0,0,0,0,1,0,1
7,4.863317309055714,0,15,25,35,9,22,37,50,2,0,0,0.9804556089698143,0.9661390224245356,0,0,0,0,1,0,1
-4,8.0,1,495,635,766,41,138,347,478,74,0,0,-54.0598678717145,-54.0598678717145,31,0,0,0,1,0,1
7,8.0,0,6,17,23,7,13,27,49,3,0,0,0.9600712606446345,0.94,0,0,0,0,1,0,1
-424,11.406352846724582,298,2945,4303,6134,637,2177,3053,4055,341,0,0,0.5642058941594272,0.7600711828460907,447,0,0,0,1,0,1
0,8.0,0,2,3,4,0,2,3,3,0,0,0,0.8630930171245523,0.8350224167091979,0,0,0,0,1,0,1
4,2.3473530138294443,0,13,26,27,1,5,10,18,3,0,0,0.10110343996981755,0.5138941205531777,0,0,0,0,1,0,1
4,8.0,0,11,24,31,5,10,25,44,4,0,0,0.8986809207335437,0.8754536007721512,1,0,0,0,1,0,1
8,3.5631491823957764,0,9,21,31,8,24,40,51,4,0,0,0.9326845299788216,0.9248687840668426,1,0,0,0,1,0,1
30,8.0,13,49,93,138,7,57,112,154,25,0,0,0.9657807565915425,0.9066513225145093,0,0,0,0,1,0,1
0,7.860366099421362,0,2,3,5,0,2,2,2,1,0,0,0.6665020562773983,0.5676656721155536,0,0,0,0,1,0,1
0,11.676022156514707,1,4,6,9,0,3,5,8,0,0,0,0.8264795568697059,0.7980994460871323,0,0,0,0,1,0,1
33,8.0,12,111,173,234,14,72,160,205,34,0,0,0.8520820170878549,0.799913730327374,0,0,0,0,1,0,1
-3,7.722017691318045,0,23,39,48,3,7,20,33,4,0,0,0.7801926846516717,0.7515825961950815,3,0,0,0,1,0,1
0,5.374814324469168,0,8,8,9,0,0,0,0,0,0,0,0.43326291454133037,0.40857402197484904,0,0,0,0,1,0,1
0,11.23828377729241,1,4,6,9,0,3,5,8,0,0,0,0.8352343244541518,0.8090429055676898,0,0,0,0,1,0,1
0,9.389312260781557,1,1,1,2,0,1,4,5,0,0,0,0.8930534386960922,0.8969465613039078,0,0,0,0,1,0,1
0,3.5861941408163203,0,17,21,23,2,3,7,11,0,0,0,0.32999815041836644,0.28528546422108747,0,0,0,0,1,0,1
0,8.80149845640523,0,1,1,2,0,1,2,2,0,0,0,0.931947554025817,0.941947554025817,0,0,0,0,1,0,1
25,8.0,3,2633,2643,2653,9,43,77,106,11,0,0,0.9951790487374533,0.94276857310618,0,0,0,0,1,0,1
0,7.762797915026734,0,2,3,5,0,2,2,2,1,0,0,0.657070465119251,0.5590471491606948,0,0,0,0,1,0,1
0,2.993866481461424,0,12,13,13,0,0,0,0,0,0,0,0.24245419567613746,0.20239286049075178,0,0,0,0,1,0,1
52,8.0,0,950,1117,1284,54,165,460,524,88,0,0,0.13002389991676588,0.12352270492092754,2,0,0,0,1,0,1
0,8.0,0,2,3,4,0,2,3,3,1,0,0,0.7207813577008361,0.6368026053690216,0,0,0,0,1,0,1
0,8.0,0,2,3,5,0,3,3,3,1,0,0,0.6811407569547206,0.581607430254379,0,0,0,0,1,0,1
21,8.0,0,3364,3367,3369,10,40,72,101,8,0,0,-2.0366583673277714,-2.0851400381441074,2,0,0,0,1,0,1
3,8.0,1,17,29,36,7,13,27,45,1,0,0,0.965739876270097,0.94,0,0,0,0,1,0,1
0,8.0,0,2,3,4,0,2,3,3,0,0,0,0.9520584546845203,0.9589385618820103,0,0,0,0,1,0,1
28,8.0,9,1062,1092,1121,7,50,95,131,18,0,0,0.9859811130785134,0.9289716696177702,0,0,0,0,1,0,1
19,8.0,7,25,53,78,7,36,70,102,14,0,0,0.9707671848434212,0.9292328151565787,0,0,0,0,1,0,1
0,5.875565855523631,0,20,35,41,2,5,15,27,4,0,0,0.5186086262369631,0.6550226342209452,2,0,0,0,1,0,1
53,8.0,0,545,728,910,57,174,491,558,95,0,0,0.04190615880160923,0.040273451315832244,3,0,0,0,1,0,1
0,3.43170031967394,0,12,12,12,0,0,0,0,0,0,0,0.24138040656780158,0.20211815896535612,0,0,0,0,1,0,1
22,5.3465128437058,7,25,53,81,8,44,80,108,15,0,0,0.9844224785938237,0.9509573501567656,0,0,0,0,1,0,1
0,10.921337276590227,1,1,3,5,0,1,3,4,0,0,0,0.857753195319342,0.8493264497875376,0,0,0,0,1,0,1
0,8.105636398530741,0,1,2,3,0,1,2,2,0,0,0,0.956302726051424,0.966302726051424,0,0,0,0,1,0,1
-2,5.4553652618906,0,20,29,35,1,3,10,18,2,0,0,0.4858491209111171,0.4473670051174191,2,0,0,0,1,0,1
-44,8.0,2,355,438,505,21,84,173,325,42,0,0,-81.07634709299097,-81.08172580247592,45,0,0,0,1,0,1
29,8.0,12,412,450,487,7,54,102,142,22,0,0,0.9821711669841029,0.9232567504761544,0,0,0,0,1,0,1
4,8.0,0,1033,1045,1052,5,15,33,49,5,0,0,0.8376794332928068,0.8017942651803888,3,0,0,0,1,0,1
0,3.8044542613000503,0,11,11,11,0,0,0,0,0,0,0,0.2744305785923382,0.20939345974817108,0,0,0,0,1,0,1
-21,8.0,0,198,249,302,17,65,128,217,22,0,0,-40.257242398190655,-40.257242398190655,23,0,0,0,1,0,1
12,8.0,6,32,62,87,4,30,62,89,14,0,0,0.8747587104433092,0.8297931803799794,2,0,0,0,1,0,1
0,8.0,0,2,3,5,0,3,3,4,1,0,0,0.7155383922547521,0.6300768254498779,0,0,0,0,1,0,1
22,8.0,10,40,75,115,8,51,98,133,17,0,0,0.9828062900807397,0.9396440305651784,0,0,0,0,1,0,1
-24,8.0,1,468,591,701,34,122,290,441,65,0,0,-72.17055429443384,-72.17055429443384,41,0,0,0,1,0,1
6,5.427814997875489,0,9,20,24,4,9,20,36,3,0,0,0.5741722496813233,0.7513730998442024,0,0,0,0,1,0,1
0,4.402623843508585,0,19,24,27,3,5,10,16,0,0,0,0.44838045730874476,0.4063892034537734,0,0,0,0,1,0,1
40,8.0,0,554,732,908,55,171,472,559,93,0,0,-14.522055765877719,-14.522055765877719,10,0,0,0,1,0,1
0,8.365866760898834,0,1,2,4,0,2,2,2,1,0,0,0.7184160098943777,0.6385386817438135,0,0,0,0,1,0,1
-247,10.079220256903533,181,3453,4281,5395,393,1344,1889,2511,211,0,0,0.7348994172447995,0.8304448352280468,273,0,0,0,1,0,1
0,10.34471175114166,0,3,5,7,1,2,4,5,0,0,0,0.8779350887100419,0.8644879711986253,0,0,0,0,1,0,1
-1,3.8766626343003736,0,17,23,25,0,1,5,10,1,0,0,0.30956066083020833,0.26581620294454295,1,0,0,0,1,0,1
-115,9.239496816371517,108,1467,2093,2889,273,917,1465,1876,193,0,0,0.1518383600055107,0.2231094269468729,164,0,0,0,1,0,1
5,3.966369819072481,0,10,23,25,2,7,15,28,3,0,0,0.35495547286087226,0.6442004533986486,0,0,0,0,1,0,1
2,8.0,0,34,50,80,11,37,69,92,1,0,0,0.9863251501573128,0.9838752502621881,0,0,0,0,1,0,1
5,5.774210992795627,1,18,29,38,8,20,34,47,1,0,0,0.9774192966906812,0.958548241726703,0,0,0,0,1,0,1
12,2.2825765297387752,0,5,16,26,9,29,46,56,4,0,0,0.9796388605762449,0.9782259779275511,0,0,0,0,1,0,1
-44,8.0,2,354,436,503,21,84,172,323,42,0,0,-80.6533200755634,-80.65882573123743,45,0,0,0,1,0,1
0,6.610697795739637,0,5,5,6,0,1,2,2,0,0,0,0.7608666840560145,0.756973662013411,0,0,0,0,1,0,1
0,8.756581479532123,0,2,3,5,0,3,3,3,1,0,0,0.7064803517836243,0.6197205276754364,0,0,0,0,1,0,1
12,2.3889355198153854,0,5,15,24,9,29,46,57,4,0,0,0.9880553224009231,0.9867588706682051,0,0,0,0,1,0,1
0,6.732251580652996,1,6,6,6,0,0,1,1,0,0,0,0.5673098435894833,0.5528017304443809,0,0,0,0,1,0,1
0,8.051895139761733,1,3,3,4,0,0,1,1,0,0,0,0.6976246450514711,0.6930138585996841,0,0,0,0,1,0,1
13,2.0087121580280716,0,5,15,25,9,31,48,58,4,0,0,0.9899854797366199,0.9898983581563392,0,0,0,0,1,0,1
0,9.044544082609523,1,2,2,3,0,1,5,6,0,0,0,0.8947772795869524,0.8952227204130476,0,0,0,0,1,0,1
0,9.948606888269042,1,0,0,1,0,0,2,2,0,0,0,0.8902569655586549,0.8997430344413452,0,0,0,0,1,0,1
17,8.0,0,2456,2461,2470,10,39,70,94,5,0,0,0.997074465016399,0.9617021399344041,0,0,0,1,1,0,1
2,8.0,1,22,34,41,7,13,27,43,0,0,0,0.9681594787326765,0.94,0,0,0,0,1,0,1
-25,8.590313168671234,51,1000,1399,1879,162,533,969,1202,145,0,0,0.07231336316222597,0.10625637036082192,80,0,0,0,1,0,1
0,9.32943564430981,1,2,2,2,0,1,4,5,0,0,0,0.893352821778451,0.896647178221549,0,0,0,0,1,0,1
0,8.0,0,2,3,4,0,2,3,4,0,0,0,0.952593124173568,0.9601241655647573,0,0,0,0,1,0,1
2,2.0,0,13,20,20,0,2,5,9,1,0,0,0.07874940782770952,0.2890691619382679,0,0,0,0,1,0,1
-17,8.0,1,1865,1916,1958,17,71,139,247,30,0,0,-51.52693068301537,-51.55066721767386,29,0,0,0,1,0,1
0,7.83898552585475,0,2,3,5,0,3,3,3,2,0,0,0.6633618376716577,0.57785314034473,0,0,0,1,1,0,1
0,8.0,0,2,3,4,0,2,3,3,0,0,0,0.8995376861191068,0.8857846342373272,0,0,0,0,1,0,1
-1,8.0,0,20,36,44,3,7,20,35,4,0,0,0.8066188905528561,0.7785462005819537,3,0,0,0,1,0,1
0,9.16046366035568,1,2,2,3,0,1,4,6,0,0,0,0.8941976816982217,0.8958023183017784,0,0,0,0,1,0,1
0,10.195822684438365,0,3,5,7,1,2,4,5,0,0,0,0.8831462060446572,0.8711879792002736,0,0,0,0,1,0,1
6,4.901489549359466,0,9,21,24,3,8,18,33,3,0,0,0.49522343240391997,0.7127759002863608,0,0,0,0,1,0,1
25,8.0,1,271,363,453,31,89,246,285,44,0,0,0.5378317888396833,0.5211978159889714,1,0,0,0,1,0,1
29,8.0,13,41,83,124,6,54,105,145,23,0,0,0.9756592787758555,0.9162793818078762,0,0,0,0,1,0,1
0,2.284442624210538,0,14,14,14,0,0,0,0,0,0,0,0.12808870914079062,0.08022202882236973,0,0,0,0,1,0,1
0,2.191621474921832,0,15,15,16,0,0,0,1,0,0,0,0.1213977313662713,0.07203646961601073,0,0,0,0,1,0,1
27,8.0,13,40,80,119,7,52,100,139,22,0,0,0.9792431204764053,0.9215137590471894,0,0,0,0,1,0,1
0,4.4819745715920165,0,11,11,11,0,1,3,4,0,0,0,0.43092994287893555,0.39747644002288235,0,0,0,0,1,0,1
0,8.230575085502739,0,2,3,5,0,3,3,3,1,0,0,0.6880701279925959,0.5921051919888938,0,0,0,0,1,0,1
0,11.64156661484435,1,3,5,8,0,2,4,6,0,0,0,0.8325451684804477,0.8097138361835607,0,0,0,0,1,0,1
0,11.909974213114884,0,3,6,9,0,3,4,7,0,0,0,0.8168490974590209,0.7852736461885315,0,0,0,0,1,0,1
2,8.0,0,35,52,84,11,38,71,94,1,0,0,0.9877753535000185,0.9862922558333642,0,0,0,0,1,0,1
0,5.320829767388723,0,19,34,39,2,5,14,25,4,0,0,0.45296485580766555,0.6328331906955489,2,0,0,0,1,0,1
16,8.0,7,40,70,108,9,48,91,124,13,0,0,0.9847064618810547,0.9529452331673829,0,0,0,0,1,0,1
6,2.0,0,11,23,25,3,10,18,26,3,0,0,0.2689781079642821,0.6101067450564497,0,0,0,0,1,0,1
10,3.4173231465277,0,12,24,40,10,33,54,67,3,0,0,0.99,0.99,0,0,0,0,1,0,1
-3,8.0,0,24,40,49,3,6,19,33,4,0,0,0.7948642346172756,0.7648642346172756,3,0,0,0,1,0,1
0,7.361652354424836,1,4,4,5,0,0,1,1,0,0,0,0.6294631699994525,0.6196755626576388,0,0,0,0,1,0,1
6,4.272486522318162,0,12,24,34,7,21,37,48,4,0,0,0.9066754941816674,0.8953130615700766,1,0,0,0,1,0,1
0,8.69570108288505,0,2,3,5,1,2,3,3,0,0,0,0.9356504620990233,0.9386934512701728,0,0,0,0,1,0,1
-235,9.981998019573217,173,3454,4242,5305,375,1283,1804,2398,202,0,0,0.747295252504415,0.83603511387454,260,0,0,0,1,0,1
6,8.0,0,10,22,28,7,13,27,48,3,0,0,0.9624351000231628,0.94,0,0,0,0,1,0,1
0,6.46970545172808,0,10,11,12,0,1,2,3,0,0,0,0.4218187925244218,0.3807582034278779,0,0,0,0,1,0,1
-175,9.52651456436121,133,3454,4062,4880,291,997,1405,1868,157,0,0,0.8053693930439457,0.8622254125492304,200,0,0,0,1,0,1
-5,8.0,0,92,120,160,13,49,93,138,8,0,0,-12.921773498960007,-12.921773498960007,7,0,0,0,1,0,1
9,6.0397672364576644,0,5,16,23,7,18,34,52,4,0,0,0.9698011638177116,0.9563352730295194,0,0,0,0,1,0,1
0,9.451776674105442,0,2,4,6,0,3,3,4,1,0,0,0.7308121835936905,0.6562182753905357,0,0,0,0,1,0,1
6,8.0,0,9,20,26,7,13,27,48,3,0,0,0.961530555503683,0.94,0,0,0,0,1,0,1
10,5.244241361348323,0,5,16,23,8,21,37,53,4,0,0,0.9737787931932583,0.9629646553220973,0,0,0,0,1,0,1
8,3.6488833555515683,0,10,22,31,8,24,40,50,4,0,0,0.9295409436297758,0.921296526852018,1,0,0,0,1,0,1
0,11.565000741432815,1,3,5,8,0,2,4,6,0,0,0,0.8352249740498514,0.8139249592211952,0,0,0,0,1,0,1
-1,8.0,0,28,45,63,6,17,37,54,3,0,0,0.8445806678209589,0.8247507588874532,2,0,0,0,1,0,1
3,8.0,0,6,10,12,2,7,16,27,1,0,0,0.9246038800333775,0.9105032333611479,0,0,0,0,1,0,1
4,8.0,0,15,26,33,7,13,27,46,2,0,0,0.9646006846259276,0.94,0,0,0,0,1,0,1
0,8.45398624475872,0,2,3,5,0,3,3,3,1,0,0,0.6958895185665552,0.6038342778498328,0,0,0,0,1,0,1
-2,5.778266107918984,0,20,31,37,1,3,11,20,3,0,0,0.5219063820509533,0.4845006024106832,2,0,0,0,1,0,1
0,11.529585670572432,0,3,6,9,0,3,4,7,0,0,0,0.8035354984700351,0.7653032477050528,0,0,0,0,1,0,1
54,8.0,0,549,733,916,58,175,495,562,96,0,0,0.04641207701619731,0.044976651953840686,2,0,0,0,1,0,1
0,8.628532554040305,0,1,2,3,0,2,2,2,1,0,0,0.745995918174232,0.6805652086464486,0,0,0,0,1,0,1
0,8.0,0,3,3,4,0,2,4,5,0,0,0,0.9435890722995568,0.9481187630660757,0,0,0,0,1,0,1
0,8.232721207843515,0,1,2,3,0,1,2,2,0,0,0,0.951854757725477,0.961854757725477,0,0,0,0,1,0,1
-8,8.0,0,2217,2257,2289,16,63,124,213,25,0,0,-39.91330162742346,-39.94284497660975,23,0,0,0,1,0,1
0,8.0,0,3,3,5,0,3,4,5,1,0,0,0.7514733722722433,0.6807124791108883,0,0,0,0,1,0,1
16,8.0,0,2538,2543,2545,8,30,54,76,6,0,0,0.9385183951997036,0.8938646217040771,1,0,0,0,1,0,1
1,8.0,0,35,51,79,11,35,64,85,0,0,0,0.9857042261973764,0.979260565493441,0,0,0,0,1,0,1
0,8.878048380601781,1,5,6,6,0,3,8,11,0,0,0,0.8824390323879644,0.8680487904849555,0,0,0,0,1,0,1
0,10.000420437953123,0,3,5,7,0,3,4,5,0,0,0,0.7500147153283593,0.6850220729925389,0,0,0,0,1,0,1
0,9.934536560182005,0,6,8,11,0,2,3,6,0,0,0,0.6712866323331044,0.6371557054534684,0,0,0,0,1,0,1
0,8.0,0,4,4,5,0,3,6,7,0,0,0,0.9284803544220173,0.927973805896023,0,0,0,0,1,0,1
